user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
f2ac2b7c38c8dcc60e3c1aa2a8297133,13,311,1599097757,1599100457,2020-09-03 01:49:17,2020-09-03 02:34:17
f2ac2b7c38c8dcc60e3c1aa2a8297133,17,195,1599343488,1599344388,2020-09-05 22:04:48,2020-09-05 22:19:48
f2ac2b7c38c8dcc60e3c1aa2a8297133,221,221,1599434197,1599434197,2020-09-06 23:16:37,2020-09-06 23:16:37
f2ac2b7c38c8dcc60e3c1aa2a8297133,311,9,1599926033,1599929453,2020-09-12 15:53:53,2020-09-12 16:50:53
f2ac2b7c38c8dcc60e3c1aa2a8297133,12,18,1599786645,1599787725,2020-09-11 01:10:45,2020-09-11 01:28:45
f2ac2b7c38c8dcc60e3c1aa2a8297133,4,8,1599069617,1599070337,2020-09-02 18:00:17,2020-09-02 18:12:17
f2ac2b7c38c8dcc60e3c1aa2a8297133,7,15,1598982463,1598983903,2020-09-01 17:47:43,2020-09-01 18:11:43
f2ac2b7c38c8dcc60e3c1aa2a8297133,221,311,1599778502,1599779402,2020-09-10 22:55:02,2020-09-10 23:10:02
f2ac2b7c38c8dcc60e3c1aa2a8297133,309,9,1599861290,1599864350,2020-09-11 21:54:50,2020-09-11 22:45:50
f2ac2b7c38c8dcc60e3c1aa2a8297133,9,311,1599627091,1599630511,2020-09-09 04:51:31,2020-09-09 05:48:31
f2ac2b7c38c8dcc60e3c1aa2a8297133,4,311,1599527046,1599531366,2020-09-08 01:04:06,2020-09-08 02:16:06
f2ac2b7c38c8dcc60e3c1aa2a8297133,12,15,1599689837,1599690377,2020-09-09 22:17:17,2020-09-09 22:26:17
f2ac2b7c38c8dcc60e3c1aa2a8297133,309,14,1599616022,1599618182,2020-09-09 01:47:02,2020-09-09 02:23:02
f2ac2b7c38c8dcc60e3c1aa2a8297133,10,19,1599008042,1599009662,2020-09-02 00:54:02,2020-09-02 01:21:02
f2ac2b7c38c8dcc60e3c1aa2a8297133,221,310,1599135866,1599136586,2020-09-03 12:24:26,2020-09-03 12:36:26
f2ac2b7c38c8dcc60e3c1aa2a8297133,9,11,1599812239,1599812599,2020-09-11 08:17:19,2020-09-11 08:23:19
f2ac2b7c38c8dcc60e3c1aa2a8297133,8,193,1599688996,1599691156,2020-09-09 22:03:16,2020-09-09 22:39:16
f2ac2b7c38c8dcc60e3c1aa2a8297133,268,10,1599500707,1599503227,2020-09-07 17:45:07,2020-09-07 18:27:07
f2ac2b7c38c8dcc60e3c1aa2a8297133,14,9,1599999779,1600000679,2020-09-13 12:22:59,2020-09-13 12:37:59
f2ac2b7c38c8dcc60e3c1aa2a8297133,8,12,1599278623,1599279343,2020-09-05 04:03:43,2020-09-05 04:15:43
f2ac2b7c38c8dcc60e3c1aa2a8297133,10,18,1599677496,1599678936,2020-09-09 18:51:36,2020-09-09 19:15:36
f2ac2b7c38c8dcc60e3c1aa2a8297133,195,2,1599545010,1599548610,2020-09-08 06:03:30,2020-09-08 07:03:30
5ebdfe79f5c608736506f6c42d310997,309,19,1599992449,1599993709,2020-09-13 10:20:49,2020-09-13 10:41:49
5ebdfe79f5c608736506f6c42d310997,7,6,1599694436,1599694616,2020-09-09 23:33:56,2020-09-09 23:36:56
5ebdfe79f5c608736506f6c42d310997,12,221,1599874576,1599876556,2020-09-12 01:36:16,2020-09-12 02:09:16
5ebdfe79f5c608736506f6c42d310997,11,6,1599102101,1599103001,2020-09-03 03:01:41,2020-09-03 03:16:41
5ebdfe79f5c608736506f6c42d310997,13,193,1599899289,1599900549,2020-09-12 08:28:09,2020-09-12 08:49:09
5ebdfe79f5c608736506f6c42d310997,4,3,1599778570,1599778750,2020-09-10 22:56:10,2020-09-10 22:59:10
5ebdfe79f5c608736506f6c42d310997,17,5,1599545596,1599547756,2020-09-08 06:13:16,2020-09-08 06:49:16
5ebdfe79f5c608736506f6c42d310997,17,13,1599144649,1599145369,2020-09-03 14:50:49,2020-09-03 15:02:49
333e0ecda7ae2efe33fb94cbc8c9cd54,310,8,1599438420,1599441840,2020-09-07 00:27:00,2020-09-07 01:24:00
333e0ecda7ae2efe33fb94cbc8c9cd54,8,221,1599473766,1599476466,2020-09-07 10:16:06,2020-09-07 11:01:06
333e0ecda7ae2efe33fb94cbc8c9cd54,13,3,1599983291,1599985091,2020-09-13 07:48:11,2020-09-13 08:18:11
333e0ecda7ae2efe33fb94cbc8c9cd54,2,1,1599407846,1599408026,2020-09-06 15:57:26,2020-09-06 16:00:26
333e0ecda7ae2efe33fb94cbc8c9cd54,6,13,1599785052,1599786312,2020-09-11 00:44:12,2020-09-11 01:05:12
333e0ecda7ae2efe33fb94cbc8c9cd54,195,268,1599619078,1599619438,2020-09-09 02:37:58,2020-09-09 02:43:58
333e0ecda7ae2efe33fb94cbc8c9cd54,8,195,1599829837,1599832357,2020-09-11 13:10:37,2020-09-11 13:52:37
333e0ecda7ae2efe33fb94cbc8c9cd54,19,310,1599762880,1599764320,2020-09-10 18:34:40,2020-09-10 18:58:40
333e0ecda7ae2efe33fb94cbc8c9cd54,4,9,1599527870,1599528770,2020-09-08 01:17:50,2020-09-08 01:32:50
333e0ecda7ae2efe33fb94cbc8c9cd54,10,268,1599963431,1599965951,2020-09-13 02:17:11,2020-09-13 02:59:11
333e0ecda7ae2efe33fb94cbc8c9cd54,18,14,1599572157,1599572877,2020-09-08 13:35:57,2020-09-08 13:47:57
333e0ecda7ae2efe33fb94cbc8c9cd54,5,221,1599240665,1599243905,2020-09-04 17:31:05,2020-09-04 18:25:05
333e0ecda7ae2efe33fb94cbc8c9cd54,17,309,1599963946,1599965566,2020-09-13 02:25:46,2020-09-13 02:52:46
333e0ecda7ae2efe33fb94cbc8c9cd54,310,3,1599952682,1599957002,2020-09-12 23:18:02,2020-09-13 00:30:02
333e0ecda7ae2efe33fb94cbc8c9cd54,14,15,1599293656,1599293836,2020-09-05 08:14:16,2020-09-05 08:17:16
333e0ecda7ae2efe33fb94cbc8c9cd54,13,5,1599261663,1599263103,2020-09-04 23:21:03,2020-09-04 23:45:03
333e0ecda7ae2efe33fb94cbc8c9cd54,309,11,1599111953,1599114653,2020-09-03 05:45:53,2020-09-03 06:30:53
333e0ecda7ae2efe33fb94cbc8c9cd54,6,10,1599734123,1599734843,2020-09-10 10:35:23,2020-09-10 10:47:23
333e0ecda7ae2efe33fb94cbc8c9cd54,311,12,1598970790,1598973670,2020-09-01 14:33:10,2020-09-01 15:21:10
333e0ecda7ae2efe33fb94cbc8c9cd54,14,194,1599672653,1599673913,2020-09-09 17:30:53,2020-09-09 17:51:53
333e0ecda7ae2efe33fb94cbc8c9cd54,8,15,1599286333,1599287593,2020-09-05 06:12:13,2020-09-05 06:33:13
333e0ecda7ae2efe33fb94cbc8c9cd54,16,15,1599553627,1599553807,2020-09-08 08:27:07,2020-09-08 08:30:07
333e0ecda7ae2efe33fb94cbc8c9cd54,12,311,1598965914,1598968794,2020-09-01 13:11:54,2020-09-01 13:59:54
333e0ecda7ae2efe33fb94cbc8c9cd54,6,11,1598998503,1598999403,2020-09-01 22:15:03,2020-09-01 22:30:03
